,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2027,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.5579999999999999,0.27899999999999997,23.0,36.0,1.0
2028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.96,0.0,0.0,9.0,24.0,0.0
2029,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,1.33,5.33,0.0,0.0,0.0,0.0,0.213,1.492,223.0,233.0,1.0
2030,0.65,0.65,0.32,0.32,0.0,0.0,0.32,0.32,0.0,2.28,3.25,0.0,0.32,0.0,0.0,0.0,0.166,10.0,139.0,1.0
2031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,1.17,0.0,0.0,12.0,54.0,0.0
2032,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.18100000000000002,0.0,12.0,122.0,0.0
2033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52,1.6,0.0,0.0,0.96,1.6,0.128,0.0,5.0,86.0,0.0
2034,0.0,0.98,0.19,0.19,1.38,0.0,0.98,0.0,0.0,2.56,1.38,0.0,1.38,0.0,0.0,0.7490000000000001,0.31,76.0,632.0,1.0
2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,2.89,1.44,0.313,0.0,10.0,49.0,0.0
2036,0.14,0.03,0.03,0.14,0.56,0.29,0.22,0.44,0.07,3.43,1.53,0.59,0.63,0.0,0.0,0.613,0.532,763.0,2453.0,1.0
2037,0.87,0.0,0.87,0.0,0.0,0.0,0.0,0.43,0.43,4.38,1.31,1.31,0.0,0.0,0.0,1.021,0.218,59.0,134.0,1.0
2038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,1.0,7.0,0.0
2039,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,0.0
2040,0.8,0.0,0.4,2.8,0.0,1.2,0.4,0.0,0.0,4.0,0.8,0.0,1.2,0.0,0.0,0.105,0.052000000000000005,5.0,129.0,1.0
2041,0.0,0.64,0.0,0.0,0.0,0.0,0.64,0.0,0.0,2.59,0.0,0.64,0.0,0.0,0.0,0.662,0.0,131.0,292.0,1.0
2042,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,1.68,0.0,0.0,0.33,0.33,0.048,0.0,22.0,107.0,0.0
2043,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.74,0.0,0.0,2.98,2.23,0.0,0.0,12.0,133.0,0.0
2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,2.32,0.96,0.0,0.0,44.0,693.0,0.0
2045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,124.0,0.0
2046,0.8,0.8,0.5,0.0,0.8,0.3,0.1,0.0,1.11,1.31,0.7,0.6,0.1,0.0,0.0,0.488,0.157,669.0,1351.0,1.0
2047,1.04,0.09,0.09,0.0,0.79,0.04,0.0,0.14,0.04,1.53,1.23,0.29,0.04,0.0,0.0,0.431,0.111,87.0,1645.0,1.0
2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,2.27,0.0,0.0,11.0,60.0,0.0
2049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0
2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,1.17,0.0,0.203,0.0,15.0,61.0,0.0
2051,0.76,0.25,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65.0,0.0
2052,1.77,0.22,0.44,0.44,0.22,0.0,0.44,0.0,0.44,3.33,3.33,0.44,0.44,0.0,0.0,0.563,0.15,1038.0,1733.0,1.0
2053,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,3.18,0.93,0.0,0.0,0.0,0.0,0.441,0.0,4.0,70.0,1.0
2054,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.16,0.0,0.0,0.0,0.0,0.0,0.0,11.0,118.0,0.0
2055,0.93,0.93,0.0,0.93,0.0,0.0,0.0,0.0,0.0,3.73,2.8,0.0,0.0,0.0,0.0,0.34299999999999997,0.171,15.0,38.0,1.0
2056,0.0,0.36,0.0,0.36,0.72,0.36,0.36,0.36,0.36,1.08,2.53,0.0,0.0,0.0,0.0,1.203,0.467,393.0,736.0,1.0
2057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7290000000000001,0.0,9.0,23.0,1.0
2058,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,1.55,2.32,0.0,0.0,0.0,3.1,3.87,0.099,0.0,30.0,93.0,0.0
2059,0.07,0.03,0.0,0.03,0.0,0.0,0.17,0.03,0.0,0.81,1.35,0.1,0.17,0.0,0.0,0.013000000000000001,0.065,46.0,3220.0,1.0
2060,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,1.08,2.17,0.0,0.0,0.0,0.0,1.4780000000000002,0.0,30.0,106.0,1.0
2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0
2062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0
2063,0.08,0.42,0.08,0.25,0.08,0.34,0.08,0.0,0.0,3.0,0.94,0.34,0.34,0.0,0.0,0.261,0.294,62.0,535.0,1.0
2064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0
2065,0.87,0.0,0.0,0.0,0.0,1.31,1.75,0.0,1.31,2.63,0.87,0.0,0.0,0.0,0.0,0.361,0.18,6.0,86.0,0.0
2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.076,0.0,12.0,77.0,0.0
2067,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,1.6,0.0,0.0,0.26,0.53,0.0,0.0,12.0,177.0,0.0
2068,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.98,1.96,2.94,0.98,0.0,0.0,0.0,0.0,0.326,0.0,12.0,46.0,1.0
2069,0.0,0.0,1.23,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.40299999999999997,0.0,6.0,45.0,0.0
2070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
2071,0.0,0.0,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29100000000000004,0.0,8.0,44.0,1.0
2072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.594,0.0,16.0,34.0,0.0
2073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,4.3469999999999995,0.0,7.0,9.0,1.0
2074,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,1.82,0.0,0.0,0.3,0.3,0.044000000000000004,0.0,22.0,120.0,0.0
2075,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,1.21,0.0,0.0,3.63,1.21,0.0,0.0,52.0,186.0,0.0
2076,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.38,0.38,0.0,0.0,5.0,108.0,0.0
2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,11.0,46.0,0.0
2078,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.7,0.0,0.0,2.8,1.05,0.0,0.0,13.0,145.0,0.0
2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,4.02,0.0,0.0,0.75,0.75,0.0,0.0,29.0,209.0,0.0
2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.361,0.18,4.0,38.0,0.0
2081,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000001,33.0,215.0,1.0
2082,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,53.0,0.0
2083,0.38,0.0,0.0,0.09,0.0,0.38,0.66,0.0,0.0,1.52,1.42,0.0,0.0,0.0,0.0,0.591,0.0,31.0,771.0,1.0
2084,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.46,0.23,0.0,0.0,0.57,0.69,0.0,0.031,32.0,505.0,0.0
2085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,46.0,0.0
2086,1.59,0.0,0.0,0.0,0.24,0.73,0.61,0.12,0.0,4.55,1.72,0.49,0.98,0.0,0.0,0.10400000000000001,0.22899999999999998,54.0,478.0,1.0
2087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
2088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0
2089,0.8,0.32,0.16,0.0,0.64,0.32,0.0,0.32,0.0,3.37,1.28,0.16,0.0,0.0,0.0,0.05,0.075,15.0,159.0,1.0
2090,0.26,0.0,0.0,0.26,0.0,0.26,0.0,0.53,0.0,1.07,1.07,0.0,0.0,1.34,0.0,0.0,0.037000000000000005,8.0,194.0,0.0
2091,0.39,0.19,0.0,0.0,0.09,0.0,0.0,0.09,0.0,3.79,1.09,0.0,0.09,0.0,0.0,5.9239999999999995,1.33,54.0,725.0,1.0
2092,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,7.0,46.0,0.0
2093,0.12,0.12,0.0,0.0,0.06,0.0,0.06,0.12,0.06,0.93,1.05,0.0,0.0,0.93,0.43,0.1,0.109,21.0,1056.0,0.0
2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.56,0.0,0.56,0.0,0.0,0.0,0.0,13.0,85.0,0.0
2095,0.41,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.83,2.08,1.25,0.0,0.0,0.0,0.0,0.75,0.0,121.0,285.0,1.0
2096,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.84,3.79,1.26,0.0,0.42,0.0,0.0,0.47200000000000003,0.47200000000000003,19.0,108.0,1.0
2097,0.24,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.49,0.0,0.0,0.74,0.0,0.0,0.027000000000000003,157.0,380.0,0.0
2098,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0
2099,1.04,0.0,0.69,0.0,0.0,0.0,0.69,0.0,0.0,5.9,1.38,0.34,0.34,0.0,0.0,0.379,0.063,12.0,96.0,1.0
2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,115.0,0.0
2101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.17800000000000002,0.0,7.0,50.0,0.0
2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.73,1.1,0.0,0.0,16.0,144.0,0.0
2103,0.65,0.65,0.32,0.32,0.0,0.0,0.32,0.32,0.0,2.28,3.25,0.0,0.32,0.0,0.0,0.0,0.159,10.0,139.0,1.0
2104,1.1,0.55,2.2,0.0,0.0,0.0,0.0,0.0,0.55,3.31,1.1,0.0,0.0,0.0,0.0,0.495,0.0,148.0,387.0,1.0
2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.787,0.0,7.0,15.0,0.0
2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,2.06,0.0,0.0,11.0,49.0,0.0
2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,348.0,0.0
2108,0.78,0.0,0.0,0.06,0.06,0.13,0.0,0.0,0.0,0.32,0.06,0.0,0.0,0.0,0.0,0.0,0.032,15.0,240.0,1.0
2109,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,41.0,0.0
2110,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,15.0,161.0,1.0
2111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0
2112,0.23,0.17,0.03,0.95,0.37,0.1,0.51,0.34,0.34,2.75,1.36,0.27,0.71,0.0,0.0,0.379,0.136,181.0,1955.0,1.0
2113,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,2.83,0.0,0.0,0.0,0.0,0.0,0.0,65.0,158.0,1.0
2114,0.0,0.0,0.0,0.13,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,23.0,322.0,0.0
2115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,61.0,0.0
2116,1.29,0.0,0.64,0.0,0.0,0.0,0.64,0.64,0.0,1.29,3.22,0.64,0.0,0.0,0.0,0.522,0.313,22.0,113.0,1.0
2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.467,0.0,1.0,5.0,0.0
2119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.43200000000000005,0.0,16.0,60.0,0.0
2120,0.04,0.14,0.18,0.28,0.28,0.18,0.89,0.37,0.46,3.8,1.87,0.46,0.28,0.0,0.0,0.522,0.109,116.0,2062.0,1.0
2121,0.28,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.05,0.22,0.17,0.0,0.0,0.96,1.02,0.0,0.016,38.0,1161.0,0.0
2122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571,0.0,1.0,4.0,0.0
2123,1.54,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.25,0.0,0.0,7.0,99.0,0.0
2124,0.85,1.02,0.25,0.17,0.59,0.17,0.25,0.08,0.93,1.61,0.42,0.85,0.08,0.0,0.0,0.408,0.11800000000000001,669.0,1412.0,1.0
2125,0.73,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.73,0.29,0.0,0.0,0.0,0.0,0.14,0.0,24.0,522.0,0.0
2126,0.82,0.61,0.2,0.0,0.2,0.41,0.61,0.0,0.0,2.89,1.23,0.0,0.2,0.0,0.0,0.816,0.065,45.0,301.0,1.0
2127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,200.0,377.0,0.0
2128,0.0,0.0,0.74,0.0,0.0,0.74,0.74,3.73,0.0,4.47,0.74,0.74,0.0,0.0,0.0,0.355,0.11800000000000001,7.0,43.0,1.0
2129,1.21,0.0,0.8,0.0,0.0,0.4,1.61,0.0,0.0,1.61,1.21,0.0,0.0,0.0,0.0,0.21,0.0,24.0,229.0,1.0
2130,0.39,0.39,0.39,0.39,0.0,0.39,0.39,0.0,0.0,3.52,1.96,0.0,0.39,0.0,0.0,0.124,0.0,12.0,97.0,1.0
2131,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.353,12.0,82.0,1.0
2132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
2133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28,0.0,0.0,8.0,10.0,0.0
2134,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,1.23,0.41,0.0,0.0,0.0,0.0,0.114,0.0,70.0,265.0,0.0
2135,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.36,1.08,0.0,0.0,1.8,0.0,0.0,0.0,12.0,54.0,0.0
2136,0.0,0.0,0.0,0.0,0.0,0.0,7.35,0.0,0.0,2.94,1.47,0.0,4.41,0.0,0.0,1.272,0.254,63.0,107.0,1.0
2137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,70.0,0.0
2138,2.25,0.0,1.12,0.0,0.0,0.0,0.56,3.38,0.0,3.95,2.25,0.0,0.0,0.0,0.0,1.13,0.34700000000000003,140.0,195.0,1.0
2139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,2.56,0.0,0.0,11.0,40.0,0.0
2140,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.78,0.78,0.0,0.0,22.0,133.0,0.0
2141,1.44,0.0,0.0,0.0,0.24,0.72,0.6,0.24,0.0,4.44,1.8,0.72,0.96,0.0,0.0,0.10099999999999999,0.222,54.0,483.0,1.0
2142,0.34,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,95.0,0.0
2143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,64.0,0.0
2144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,50.0,0.0
2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28,7.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2146,0.25,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,1.51,0.25,0.0,0.0,0.0,0.0,0.193,0.0,4.0,104.0,0.0
2147,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,6.0,93.0,0.0
2148,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.0,0.0,0.16,0.0,0.0,0.0,60.0,2026.0,0.0
2149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.78,0.78,0.0,0.0,11.0,89.0,0.0
2150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,6.25,3.12,0.0,0.0,11.0,38.0,0.0
2151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0
2152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,35.0,0.0
2153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0
2154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0
2155,0.56,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.56,3.41,1.13,0.0,0.0,0.56,0.56,0.0,0.0,15.0,200.0,0.0
2156,0.64,0.64,0.64,0.32,0.32,0.0,0.32,0.32,0.32,2.25,3.21,0.0,0.32,0.0,0.0,0.0,0.156,19.0,149.0,1.0
2157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
2158,0.55,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,1.67,0.55,0.0,0.0,0.0,0.0,0.893,0.0,16.0,121.0,1.0
2159,0.14,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,2.19,1.02,0.0,0.43,0.0,0.0,0.764,0.0,28.0,469.0,1.0
2160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0
2161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.213,23.0,69.0,1.0
2162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,18.0,69.0,0.0
2163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0
2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0
2165,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,1.36,0.68,0.0,0.0,2.72,1.36,0.0,0.0,12.0,82.0,0.0
2166,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.57,0.0,4.59,0.0,0.0,0.57,0.0,0.0,0.396,0.099,11.0,70.0,1.0
2167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.62,0.0,0.0,3.1,0.0,0.33299999999999996,0.0,34.0,200.0,0.0
2168,0.78,0.26,0.0,0.17,0.34,0.08,1.13,0.26,1.91,2.35,2.35,0.08,0.43,0.0,0.0,0.7090000000000001,0.055999999999999994,126.0,1123.0,1.0
2169,0.0,0.0,0.0,0.07,0.0,0.03,0.0,0.03,0.18,0.11,0.25,0.0,0.0,0.0,0.0,0.004,0.0,40.0,1795.0,0.0
2170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,1.09,0.0,0.0,0.0,0.0,0.6559999999999999,0.0,5.0,67.0,0.0
2171,2.24,0.0,1.12,0.0,0.0,0.0,0.56,2.8,0.0,3.93,1.68,0.0,0.0,0.0,0.0,1.083,0.33299999999999996,140.0,194.0,1.0
2172,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,2.04,0.0,0.0,0.257,0.0,26.0,46.0,1.0
2173,0.76,0.38,0.38,0.38,0.0,0.38,0.38,0.0,0.0,3.46,1.92,0.0,0.0,0.0,0.0,0.11699999999999999,0.0,12.0,101.0,1.0
2174,0.34,0.0,0.0,0.0,0.57,0.0,0.17,0.0,0.0,1.04,0.92,0.0,0.05,0.0,0.0,0.099,0.079,95.0,1313.0,1.0
2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.85,0.0,0.0,0.42,0.0,0.0,0.124,18.0,78.0,0.0
2176,0.0,0.0,0.74,0.0,0.0,0.0,2.22,0.0,0.0,1.48,1.48,0.0,0.0,0.0,0.0,0.08800000000000001,0.0,29.0,125.0,1.0
2177,0.36,0.24,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.21,0.96,0.0,0.12,0.0,0.0,0.693,0.0,11.0,195.0,1.0
2178,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71,0.0,0.0,0.0,0.0,0.0,0.062,6.0,85.0,0.0
2179,0.22,0.05,0.0,0.0,0.05,0.11,0.11,0.16,0.0,1.35,0.73,0.0,0.0,1.69,1.3,0.042,0.0,22.0,971.0,0.0
2180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0
2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,1.0
2182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,2.81,0.0,0.0,38.0,82.0,0.0
2183,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.64,0.32,0.0,0.0,1.28,1.28,0.094,0.0,13.0,167.0,0.0
2184,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.0,4.16,4.16,1.38,0.0,0.0,0.0,0.0,0.715,0.0,2.0,13.0,1.0
2185,0.21,0.21,0.1,0.0,0.1,0.0,0.0,0.21,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.033,0.11800000000000001,14.0,306.0,1.0
2186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0
2187,0.4,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.018000000000000002,26.0,693.0,0.0
2188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
2189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.725,0.0,4.0,19.0,0.0
2190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,10.86,1.798,0.0,13.0,34.0,0.0
2191,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.76,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,0.0
